respondent_id,q1_age_group,q1_age_numeric,q2_city,q3_occupation,q4_income_bracket,q4_income_numeric,q5_cups_per_day,q5_cups_numeric,q6_occ_early_morning,q6_occ_mid-morning_work,q6_occ_afternoon,q6_occ_evening,q6_occ_late_night,q7_flavour_pref,q8_ctx_at_home,q8_ctx_officecollege,q8_ctx_cafe,q8_ctx_rtd_onthego,q8_ctx_mixed,q9_tenure,q9_tenure_numeric,q10_entry_product,q11_cold_brew,q11_hot_brew_bags,q11_instant_coffee,q11_ground_coffee,q11_rtd_bottles,q11_subscription_box,q11_merchandise,q11_products_combined,n_categories_purchased,q12_purchase_freq,q12_freq_numeric,q13_ch_sleepy_owl_w,q13_ch_amazon,q13_ch_instagram,q13_ch_word_of_mout,q13_ch_offline_stor,q13_ch_influencer,q14_monthly_spend_inr,q15_share_of_wallet,q16_price_perception,q17_trig_discount,q17_trig_trusted_reco,q17_trig_curiosity,q17_trig_limited_edit,q17_trig_online_revie,q17_trig_sample,q17_trig_rarely_try_n,q18_gifting_behaviour,q19_subscription,q20_rec_responsiveness,q20_rec_numeric,q21_coffee_identity,q22_health_conscious,q22_health_numeric,brand_loyalty_score,is_single_category_buyer,is_enthusiast,is_gifter,is_subscriber,q23_crosssell_intent
SO_1719,36+,37.0,Bengaluru,Student,25k-50k,2.0,1-2 cups,1.5,1,1,1,1,0,Smooth & Balanced,1,1,1,0,1,<3 months,1,Merchandise,1,0,0,1,1,0,1,Cold Brew|Ground Coffee|RTD Bottles|Merchandise,4,2-3x/month,4,0,1,0,0,0,0,858.0,25-50%,Excellent Value,1,0,0,0,1,0,1,No But Would,Prefer One-Time,Occasionally,3.0,Purely Functional,Somewhat Health-Conscious,3.0,5.1,0,1,0,0,Maybe
SO_1720,18-21,19.5,Delhi/NCR,Student,Above 2L,5.0,3-4 cups,3.5,1,1,0,0,0,Smooth & Balanced,1,0,1,0,1,6-12 months,3,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Every 2-3 months,2,0,0,0,0,0,1,1043.0,>75%,Fair Value,1,0,1,0,1,0,0,Yes - Once/Twice,Prefer One-Time,Almost Always,4.0,Social Experience,Neutral,2.0,7.2,1,0,1,0,Yes
SO_1721,18-21,19.5,Mumbai,Student,50k-1L,3.0,3-4 cups,3.5,1,1,0,0,0,Smooth & Balanced,1,1,0,1,1,<3 months,1,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Weekly+,5,0,0,1,0,1,1,998.0,<25%,Fair Value,0,1,1,0,1,0,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Daily Ritual,Somewhat Health-Conscious,3.0,6.2,1,0,0,0,Maybe
SO_1722,18-21,19.5,Pune,Working Professional,Above 2L,5.0,1-2 cups,1.5,0,0,1,1,0,Smooth & Balanced,1,1,0,1,0,1-2 years,4,Ground Coffee,1,0,0,1,0,1,0,Cold Brew|Ground Coffee|Subscription Box,3,Every 2-3 months,2,0,0,1,0,0,0,993.0,>75%,Fair Value,0,0,1,1,0,1,0,No But Would,Prefer One-Time,Occasionally,3.0,Daily Ritual,Very Health-Conscious,4.0,7.9,0,0,0,0,Maybe
SO_1723,22-25,23.5,Other,Self-Employed/Freelancer,Below 25k,1.0,3-4 cups,3.5,1,1,0,1,0,Strong & Bold,1,1,0,0,1,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,0,1,1,1,0,0,599.0,>75%,Slightly Overpriced,1,1,0,0,1,0,0,No And Wouldn't,Prefer One-Time,Occasionally,3.0,Purely Functional,Somewhat Health-Conscious,3.0,7.2,1,0,0,0,Maybe
SO_1724,18-21,19.5,Mumbai,Student,1L-2L,4.0,3-4 cups,3.5,0,1,1,0,0,Sweet & Creamy,0,0,1,1,0,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,0,1,1,0,0,0,773.0,>75%,Fair Value,1,1,0,0,0,0,1,No But Would,Interested,Occasionally,3.0,Social Experience,Neutral,2.0,8.3,1,0,0,0,Maybe
SO_1725,26-30,28.0,Delhi/NCR,Student,1L-2L,4.0,1-2 cups,1.5,0,1,0,0,0,Smooth & Balanced,1,0,0,0,1,<3 months,1,Cold Brew,1,1,1,1,0,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|Subscription Box,5,Monthly,3,0,1,1,0,0,1,974.0,51-75%,Fair Value,0,0,0,1,1,1,0,Yes - Once/Twice,Prefer One-Time,Almost Always,4.0,Purely Functional,Very Health-Conscious,4.0,5.1,0,1,1,0,Maybe
SO_1726,18-21,19.5,Kolkata,Working Professional,Below 25k,1.0,5+ cups,5.5,1,0,1,0,0,Smooth & Balanced,1,1,1,0,0,2+ years,5,Ground Coffee,1,0,1,1,1,0,0,Cold Brew|Instant Coffee|Ground Coffee|RTD Bottles,4,Monthly,3,0,0,1,0,1,0,842.0,51-75%,Fair Value,1,1,1,0,0,0,0,Yes - Once/Twice,Interested,Almost Always,4.0,Daily Ritual,Somewhat Health-Conscious,3.0,8.3,0,1,1,0,No
SO_1727,22-25,23.5,Mumbai,Student,Below 25k,1.0,3-4 cups,3.5,1,0,0,1,1,Light & Fruity,1,1,1,0,0,<3 months,1,Cold Brew,1,0,1,1,1,0,0,Cold Brew|Instant Coffee|Ground Coffee|RTD Bottles,4,2-3x/month,4,0,1,1,0,0,0,815.0,51-75%,Fair Value,0,1,0,1,0,1,0,No And Wouldn't,Was Subscribed/Cancelled,Almost Always,4.0,Social Experience,Neutral,2.0,6.1,0,1,0,0,Maybe
SO_1728,36+,37.0,Mumbai,Student,25k-50k,3.0,1-2 cups,1.5,0,0,0,1,1,Sweet & Creamy,1,1,1,1,1,3-6 months,2,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,2-3x/month,4,0,1,1,0,0,0,714.0,>75%,Excellent Value,0,0,0,0,0,1,0,No And Wouldn't,Prefer One-Time,Almost Always,4.0,Still Exploring,Somewhat Health-Conscious,3.0,7.4,1,0,0,0,No
SO_1729,26-30,28.0,Mumbai,Student,Above 2L,5.0,1-2 cups,1.5,1,1,1,0,0,Light & Fruity,1,1,1,1,0,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,1,1,1,1,1,0,904.0,51-75%,Slightly Overpriced,1,1,0,1,0,0,0,No But Would,Interested,Rarely,2.0,Social Experience,Neutral,2.0,7.0,1,0,0,0,Maybe
SO_1730,26-30,28.0,Bengaluru,Homemaker,50k-1L,3.0,1-2 cups,1.5,1,1,1,0,0,Strong & Bold,1,0,1,0,1,<3 months,1,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Every 2-3 months,2,0,0,0,1,0,0,540.0,>75%,Excellent Value,1,0,1,0,0,1,0,Yes - Once/Twice,Currently Subscribed,Actively Ignore,1.0,Social Experience,Somewhat Health-Conscious,3.0,3.6,1,0,1,1,Maybe
SO_1731,22-25,23.5,Mumbai,Self-Employed/Freelancer,50k-1L,3.0,1-2 cups,1.5,0,1,0,0,0,Sweet & Creamy,0,1,1,0,0,<3 months,1,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,2-3x/month,4,0,1,0,0,0,0,778.5,51-75%,Slightly Overpriced,0,1,1,0,0,0,0,Yes - Once/Twice,Was Subscribed/Cancelled,Occasionally,3.0,Social Experience,Very Health-Conscious,4.0,5.8,1,0,1,0,Maybe
SO_1732,26-30,28.0,Other,Working Professional,Below 25k,1.0,3-4 cups,3.5,1,1,0,0,0,No Preference,1,0,1,0,0,<3 months,1,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,0,1,0,1,104.0,>75%,Fair Value,0,1,1,0,1,0,0,No But Would,Was Subscribed/Cancelled,Rarely,2.0,Purely Functional,Not Health-Conscious,1.0,4.6,1,0,0,0,Maybe
SO_1733,22-25,23.5,Bengaluru,Working Professional,Below 25k,1.0,1-2 cups,1.5,1,0,0,1,0,Smooth & Balanced,1,1,0,0,0,6-12 months,3,Instant Coffee,1,1,1,0,0,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|Subscription Box,4,Every 2-3 months,2,1,1,1,1,0,1,6709.569999999999,51-75%,Excellent Value,0,1,0,0,0,1,0,Yes - Multiple Times,Prefer One-Time,Almost Always,4.0,Social Experience,Somewhat Health-Conscious,3.0,5.6,0,1,1,0,Yes
SO_1734,22-25,23.5,Bengaluru,Working Professional,1L-2L,4.0,3-4 cups,3.5,1,0,1,0,0,No Preference,0,0,1,1,0,2+ years,5,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,2-3x/month,4,0,1,1,1,1,0,1209.0,25-50%,Fair Value,1,0,0,0,0,0,1,Yes - Multiple Times,Prefer One-Time,Occasionally,3.0,Daily Ritual,Neutral,2.0,10.0,1,0,1,0,Maybe
SO_1735,18-21,19.5,Delhi/NCR,Working Professional,Below 25k,1.0,3-4 cups,3.5,1,0,0,0,0,Smooth & Balanced,0,1,0,0,0,6-12 months,3,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Monthly,3,0,1,1,0,0,0,773.0,>75%,Fair Value,0,0,0,0,1,1,0,No And Wouldn't,Prefer One-Time,Almost Always,4.0,Social Experience,Somewhat Health-Conscious,3.0,7.1,1,0,0,0,Maybe
SO_1736,31-35,33.0,Bengaluru,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,1,1,0,0,Smooth & Balanced,0,1,0,0,0,6-12 months,3,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,2-3x/month,4,1,1,1,1,0,0,817.0,<25%,Fair Value,0,0,1,0,0,0,1,No But Would,Prefer One-Time,Actively Ignore,1.0,Still Exploring,Neutral,2.0,5.9,1,0,0,0,No
SO_1737,22-25,23.5,Hyderabad,Working Professional,Above 2L,5.0,3-4 cups,3.5,0,0,1,0,0,Smooth & Balanced,0,0,1,1,0,3-6 months,2,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,2-3x/month,4,0,1,0,1,0,0,1181.0,>75%,Excellent Value,1,0,1,1,0,0,0,No And Wouldn't,Was Subscribed/Cancelled,Almost Always,4.0,Daily Ritual,Neutral,2.0,8.1,1,0,0,0,No
SO_1738,18-21,19.5,Chennai,Student,25k-50k,2.0,<1 cup,0.5,0,1,0,0,0,Light & Fruity,0,1,0,0,0,<3 months,1,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Every 2-3 months,2,1,1,1,0,0,0,449.0,<25%,Excellent Value,1,1,0,1,0,0,0,No But Would,Was Subscribed/Cancelled,Occasionally,3.0,Purely Functional,Somewhat Health-Conscious,3.0,2.9,1,0,0,0,No
SO_1739,22-25,23.5,Chennai,Student,50k-1L,3.0,1-2 cups,1.5,0,1,1,1,0,Strong & Bold,1,0,0,0,1,<3 months,1,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Rarely,1,0,0,0,0,0,1,506.0,51-75%,Slightly Overpriced,1,1,1,0,0,0,0,No But Would,Prefer One-Time,Almost Always,4.0,Social Experience,Somewhat Health-Conscious,2.0,3.9,1,0,0,0,Maybe
SO_1740,22-25,23.5,Bengaluru,Working Professional,Below 25k,1.0,1-2 cups,1.5,1,0,0,1,0,Strong & Bold,0,0,1,0,0,2+ years,5,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Monthly,3,1,0,0,1,0,0,436.0,>75%,Overpriced,1,1,0,0,0,0,1,Yes - Multiple Times,Prefer One-Time,Almost Always,4.0,Daily Ritual,Very Health-Conscious,4.0,9.7,1,0,1,0,Yes
SO_1741,26-30,28.0,Kolkata,Self-Employed/Freelancer,50k-1L,3.0,<1 cup,0.5,1,1,0,0,0,Strong & Bold,1,1,0,0,0,<3 months,1,Hot Brew Bags,1,1,0,0,1,1,0,Cold Brew|Hot Brew Bags|RTD Bottles|Subscription Box,4,Rarely,1,0,1,0,0,1,0,621.0,51-75%,Excellent Value,0,0,0,1,1,0,0,No But Would,Prefer One-Time,Rarely,2.0,Social Experience,Somewhat Health-Conscious,3.0,3.4,0,1,0,0,No
SO_1742,26-30,28.0,Pune,Working Professional,25k-50k,2.0,<1 cup,0.5,1,1,0,1,0,Smooth & Balanced,1,0,0,0,1,2+ years,5,Instant Coffee,1,0,1,0,0,0,0,Cold Brew|Instant Coffee,2,Monthly,3,0,1,0,1,0,0,550.0,51-75%,Fair Value,1,1,1,0,0,0,0,No And Wouldn't,Prefer One-Time,Almost Always,1.0,Daily Ritual,Very Health-Conscious,4.0,7.9,0,0,0,0,No
SO_1743,26-30,28.0,Chennai,Self-Employed/Freelancer,1L-2L,3.0,3-4 cups,3.5,1,0,0,0,0,Smooth & Balanced,1,1,0,0,0,<3 months,1,RTD Bottles,1,1,0,0,1,0,0,Cold Brew|Hot Brew Bags|RTD Bottles,3,Monthly,3,0,1,0,0,0,0,785.0,25-50%,Excellent Value,0,0,1,0,1,0,0,Yes - Once/Twice,Interested,Almost Always,4.0,Social Experience,Not Health-Conscious,1.0,4.8,0,0,1,0,Yes
SO_1744,18-21,19.5,Mumbai,Other,25k-50k,2.0,3-4 cups,3.5,0,1,0,0,0,Smooth & Balanced,1,1,0,0,0,1-2 years,4,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Monthly,3,0,1,0,0,0,1,651.0,25-50%,Overpriced,1,0,0,0,1,1,0,No But Would,Prefer One-Time,Actively Ignore,1.0,Daily Ritual,Very Health-Conscious,4.0,6.2,1,0,0,0,Maybe
SO_1745,22-25,23.5,Mumbai,Student,50k-1L,3.0,1-2 cups,1.5,0,1,0,0,0,Smooth & Balanced,1,0,1,0,1,2+ years,5,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,2-3x/month,4,0,1,0,1,0,0,918.0,51-75%,Fair Value,1,0,1,1,0,0,0,No And Wouldn't,Interested,Occasionally,3.0,Daily Ritual,Somewhat Health-Conscious,3.0,9.5,1,0,0,0,No
SO_1746,22-25,23.5,Mumbai,Working Professional,50k-1L,3.0,3-4 cups,3.5,1,1,0,1,0,No Preference,1,0,1,0,0,3-6 months,2,RTD Bottles,1,1,0,0,1,0,1,Cold Brew|Hot Brew Bags|RTD Bottles|Merchandise,4,Weekly+,5,0,0,0,0,0,1,6709.569999999999,25-50%,Overpriced,0,0,0,1,1,1,0,No And Wouldn't,Interested,Rarely,2.0,Purely Functional,Neutral,2.0,5.9,0,1,0,0,Yes
SO_1747,18-21,19.5,Hyderabad,Working Professional,25k-50k,2.0,3-4 cups,3.5,1,0,0,0,0,Smooth & Balanced,1,1,1,0,0,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Monthly,3,0,0,1,0,0,1,496.0,25-50%,Fair Value,1,0,0,0,0,1,1,No And Wouldn't,Prefer One-Time,Actively Ignore,1.0,Purely Functional,Somewhat Health-Conscious,3.0,5.5,1,0,0,0,No
SO_1748,18-21,19.5,Delhi/NCR,Other,1L-2L,4.0,1-2 cups,1.5,1,0,1,1,0,Smooth & Balanced,0,0,0,1,1,3-6 months,2,Hot Brew Bags,1,1,1,1,0,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee|Subscription Box,5,Monthly,3,0,0,1,0,0,1,1036.0,25-50%,Slightly Overpriced,1,0,1,0,0,0,1,Yes - Multiple Times,Was Subscribed/Cancelled,Rarely,2.0,Daily Ritual,Somewhat Health-Conscious,3.0,4.4,0,1,1,0,Yes
SO_1749,26-30,28.0,Delhi/NCR,Other,25k-50k,2.0,<1 cup,0.5,1,0,1,1,0,Strong & Bold,1,0,0,0,0,3-6 months,2,Cold Brew,1,1,1,0,0,1,1,Cold Brew|Hot Brew Bags|Instant Coffee|Subscription Box|Merchandise,5,Monthly,3,0,1,1,0,0,0,684.0,51-75%,Overpriced,0,0,0,1,0,0,0,Yes - Once/Twice,Currently Subscribed,Almost Always,4.0,Purely Functional,Somewhat Health-Conscious,3.0,6.0,0,1,1,1,Yes
SO_1750,18-21,19.5,Kolkata,Working Professional,50k-1L,3.0,5+ cups,5.5,1,1,1,0,0,Strong & Bold,1,1,0,1,0,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,1,1,1,1,1,1,484.0,51-75%,Fair Value,1,1,0,0,0,1,0,Yes - Once/Twice,Interested,Almost Always,4.0,Purely Functional,Somewhat Health-Conscious,3.0,6.2,1,0,1,0,No
SO_1751,22-25,23.5,Kolkata,Student,25k-50k,2.0,1-2 cups,1.5,1,1,0,0,0,Strong & Bold,0,0,1,0,1,1-2 years,4,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,2-3x/month,4,1,0,0,1,0,1,674.0,>75%,Slightly Overpriced,1,0,1,0,1,0,0,Yes - Once/Twice,Was Subscribed/Cancelled,Almost Always,4.0,Social Experience,Neutral,2.0,9.1,1,0,1,0,Yes
SO_1752,18-21,19.5,Kolkata,Self-Employed/Freelancer,50k-1L,3.0,<1 cup,0.5,0,1,0,1,1,Smooth & Balanced,1,0,1,1,0,3-6 months,2,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,2-3x/month,4,0,1,1,0,0,0,4691.0,51-75%,Slightly Overpriced,0,1,0,1,0,0,1,Yes - Once/Twice,Prefer One-Time,Rarely,2.0,Daily Ritual,Somewhat Health-Conscious,3.0,6.7,1,0,1,0,Maybe
SO_1753,18-21,19.5,Delhi/NCR,Student,Below 25k,1.0,1-2 cups,1.5,0,1,1,0,1,Sweet & Creamy,1,0,0,0,0,3-6 months,2,Instant Coffee,0,0,1,0,1,0,0,Instant Coffee|RTD Bottles,2,Monthly,3,0,1,1,0,0,0,532.0,25-50%,Excellent Value,0,0,1,0,0,1,1,Yes - Once/Twice,Was Subscribed/Cancelled,Almost Always,4.0,Purely Functional,Neutral,5.0,5.0,0,0,1,0,Yes
SO_1754,18-21,19.5,Hyderabad,Self-Employed/Freelancer,25k-50k,2.0,3-4 cups,3.5,1,1,1,0,0,Strong & Bold,1,1,0,0,0,2+ years,5,Ground Coffee,1,0,1,1,0,0,0,Cold Brew|Instant Coffee|Ground Coffee,3,2-3x/month,4,0,1,1,0,1,0,889.0,<25%,Fair Value,1,0,0,0,1,0,1,No But Would,Prefer One-Time,Almost Always,4.0,Daily Ritual,Somewhat Health-Conscious,3.0,8.9,0,0,0,0,Yes
SO_1755,36+,37.0,Delhi/NCR,Self-Employed/Freelancer,25k-50k,2.0,1-2 cups,1.5,1,1,0,1,0,Smooth & Balanced,1,0,1,0,1,3-6 months,2,Cold Brew,1,0,1,0,1,0,0,Cold Brew|Instant Coffee|RTD Bottles,3,Rarely,1,0,0,0,1,0,1,512.0,>75%,Slightly Overpriced,1,0,0,1,1,0,0,Yes - Multiple Times,Was Subscribed/Cancelled,Occasionally,3.0,Social Experience,Somewhat Health-Conscious,3.0,5.8,0,0,1,0,Yes
SO_1756,26-30,28.0,Mumbai,Working Professional,1L-2L,4.0,1-2 cups,1.5,1,1,0,1,0,Strong & Bold,1,1,1,0,1,6-12 months,3,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Every 2-3 months,2,0,0,1,1,1,0,642.0,51-75%,Overpriced,1,0,0,1,1,0,0,No But Would,Prefer One-Time,Occasionally,3.0,Purely Functional,Not Health-Conscious,1.0,5.9,1,0,0,0,Maybe
SO_1757,31-35,33.0,Mumbai,Working Professional,25k-50k,2.0,1-2 cups,1.5,0,1,0,0,0,Sweet & Creamy,1,0,1,0,0,2+ years,5,Ground Coffee,1,0,1,1,0,0,0,Cold Brew|Instant Coffee|Ground Coffee,3,Weekly+,5,0,1,1,0,0,1,828.0,51-75%,Overpriced,1,0,1,0,0,0,1,No But Would,Was Subscribed/Cancelled,Occasionally,3.0,Coffee Enthusiast,Very Health-Conscious,4.0,9.8,0,0,0,0,Maybe
SO_1758,22-25,23.5,Delhi/NCR,Working Professional,1L-2L,4.0,5+ cups,5.5,0,0,1,0,0,Sweet & Creamy,1,0,1,1,0,3-6 months,2,Instant Coffee,1,1,1,1,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee,4,Every 2-3 months,2,0,0,0,1,0,0,1182.0,51-75%,Overpriced,1,1,0,1,0,0,0,Yes - Multiple Times,Currently Subscribed,Occasionally,3.0,Daily Ritual,Not Health-Conscious,1.0,4.6,0,1,1,1,Yes
SO_1759,18-21,19.5,Bengaluru,Working Professional,1L-2L,4.0,1-2 cups,1.5,0,1,1,1,0,Strong & Bold,1,1,0,0,0,3-6 months,2,Hot Brew Bags,1,1,1,0,0,1,1,Cold Brew|Hot Brew Bags|Instant Coffee|Subscription Box|Merchandise,5,Monthly,3,0,0,0,1,0,0,1102.0,51-75%,Slightly Overpriced,0,1,1,0,0,0,0,No And Wouldn't,Interested,Occasionally,3.0,Still Exploring,Neutral,1.0,6.1,0,1,0,0,Yes
SO_1760,22-25,23.5,Pune,Working Professional,25k-50k,2.0,1-2 cups,1.5,1,1,1,1,0,Smooth & Balanced,1,1,0,1,0,1-2 years,4,Hot Brew Bags,0,1,0,0,0,0,0,Hot Brew Bags,1,Monthly,3,1,1,0,0,0,1,433.0,<25%,Fair Value,1,1,0,0,0,0,0,Yes - Multiple Times,Interested,Occasionally,3.0,Daily Ritual,Not Health-Conscious,1.0,6.9,1,0,1,0,Maybe
SO_1761,22-25,23.5,Mumbai,Working Professional,50k-1L,3.0,5+ cups,5.5,0,1,1,0,0,No Preference,1,0,0,0,0,3-6 months,2,Hot Brew Bags,1,1,1,1,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|Ground Coffee,4,Rarely,1,0,1,0,1,0,0,858.0,>75%,Fair Value,1,0,0,1,0,0,0,No But Would,Prefer One-Time,Actively Ignore,1.0,Purely Functional,Not Health-Conscious,1.0,5.3,0,1,0,0,Maybe
SO_1762,26-30,28.0,Chennai,Homemaker,Below 25k,1.0,1-2 cups,1.5,1,1,1,0,0,Smooth & Balanced,1,0,0,0,0,3-6 months,2,Hot Brew Bags,1,1,1,0,0,1,0,Cold Brew|Hot Brew Bags|Instant Coffee|Subscription Box,4,Monthly,3,0,1,0,0,0,0,772.0,51-75%,Fair Value,1,0,0,0,0,0,0,No And Wouldn't,Prefer One-Time,Rarely,2.0,Purely Functional,Somewhat Health-Conscious,3.0,5.3,0,1,0,0,Maybe
SO_1763,18-21,19.5,Bengaluru,Homemaker,25k-50k,2.0,5+ cups,5.5,0,1,0,1,0,Smooth & Balanced,0,1,1,0,1,6-12 months,3,Cold Brew,1,1,1,0,1,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles,4,Rarely,1,0,1,1,0,0,1,801.0,51-75%,Fair Value,0,1,1,0,0,0,1,Yes - Multiple Times,Prefer One-Time,Occasionally,3.0,Purely Functional,Somewhat Health-Conscious,3.0,6.3,0,1,1,0,Yes
SO_1764,22-25,23.5,Delhi/NCR,Student,50k-1L,3.0,5+ cups,5.5,1,0,1,0,0,Smooth & Balanced,1,1,1,0,0,1-2 years,4,Instant Coffee,1,1,1,0,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee,3,Rarely,1,0,1,1,1,0,0,914.0,25-50%,Slightly Overpriced,1,0,1,0,1,0,0,Yes - Once/Twice,Prefer One-Time,Almost Always,4.0,Social Experience,Not Health-Conscious,1.0,5.2,0,0,1,0,Maybe
SO_1765,18-21,19.5,Bengaluru,Self-Employed/Freelancer,50k-1L,3.0,3-4 cups,3.5,1,0,1,1,0,Smooth & Balanced,1,0,0,0,0,<3 months,1,Cold Brew,1,1,1,0,1,0,0,Cold Brew|Hot Brew Bags|Instant Coffee|RTD Bottles,4,Weekly+,5,1,0,0,0,1,1,956.0,51-75%,Slightly Overpriced,1,1,0,0,0,0,1,Yes - Once/Twice,Interested,Rarely,2.0,Purely Functional,Neutral,2.0,5.8,0,1,1,0,Yes
SO_1766,22-25,23.5,Delhi/NCR,Working Professional,50k-1L,3.0,1-2 cups,1.5,0,1,1,1,0,No Preference,1,1,0,0,1,3-6 months,2,Subscription Box,1,0,1,1,1,1,0,Cold Brew|Instant Coffee|Ground Coffee|RTD Bottles|Subscription Box,5,Weekly+,5,1,1,1,1,1,1,1118.0,25-50%,Slightly Overpriced,1,0,0,1,0,0,0,No But Would,Was Subscribed/Cancelled,Rarely,2.0,Still Exploring,Somewhat Health-Conscious,3.0,5.8,0,1,0,0,Yes
SO_1767,26-30,28.0,Bengaluru,Student,25k-50k,2.0,1-2 cups,1.5,1,1,0,1,0,No Preference,0,1,1,0,0,3-6 months,2,Ground Coffee,0,0,0,1,0,0,0,Ground Coffee,1,Monthly,3,1,0,1,0,1,0,550.0,51-75%,Fair Value,0,1,0,0,1,1,0,No And Wouldn't,Interested,Almost Always,4.0,Daily Ritual,Very Health-Conscious,4.0,6.1,1,0,0,0,Yes
SO_1768,22-25,23.5,Bengaluru,Student,25k-50k,2.0,3-4 cups,3.5,1,1,0,0,1,Sweet & Creamy,1,0,1,0,1,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,1,1,0,0,0,0,624.0,>75%,Overpriced,0,1,0,0,0,0,0,No And Wouldn't,Currently Subscribed,Rarely,2.0,Purely Functional,Not Health-Conscious,1.0,5.0,1,0,0,1,No
SO_1769,22-25,23.5,Mumbai,Student,Below 25k,1.0,5+ cups,5.5,1,0,0,0,0,Smooth & Balanced,0,1,1,0,0,1-2 years,4,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,0,0,0,0,420.0,51-75%,Fair Value,0,1,0,0,1,0,0,No And Wouldn't,Interested,Occasionally,3.0,Purely Functional,Neutral,2.0,6.2,1,0,0,0,Yes
SO_1770,22-25,23.5,Mumbai,Self-Employed/Freelancer,50k-1L,3.0,1-2 cups,1.5,1,1,1,0,0,Smooth & Balanced,1,1,1,1,0,3-6 months,2,Instant Coffee,0,0,1,0,0,0,0,Instant Coffee,1,Every 2-3 months,2,0,0,1,1,0,0,538.0,<25%,Slightly Overpriced,1,1,1,0,0,0,0,No And Wouldn't,Prefer One-Time,Almost Always,4.0,Daily Ritual,Somewhat Health-Conscious,3.0,3.9,1,0,0,0,Yes
SO_1771,22-25,23.5,Bengaluru,Working Professional,50k-1L,3.0,3-4 cups,3.5,1,1,1,0,0,Smooth & Balanced,1,1,0,1,0,6-12 months,3,Instant Coffee,1,1,1,0,0,0,0,Cold Brew|Hot Brew Bags|Instant Coffee,3,Monthly,3,1,1,1,0,0,1,885.0,25-50%,Excellent Value,0,0,0,0,1,0,0,No And Wouldn't,Interested,Rarely,2.0,Purely Functional,Neutral,2.0,5.4,0,0,0,0,Yes
SO_1772,26-30,28.0,Kolkata,Working Professional,50k-1L,3.0,1-2 cups,1.5,1,0,1,0,0,No Preference,1,0,0,1,1,6-12 months,3,Subscription Box,0,0,0,0,0,1,0,Subscription Box,1,Every 2-3 months,2,1,1,1,0,0,0,533.0,51-75%,Fair Value,1,0,0,0,0,0,0,Yes - Once/Twice,Prefer One-Time,Occasionally,3.0,Coffee Enthusiast,Neutral,2.0,6.7,1,0,1,0,Maybe
SO_1773,31-35,33.0,Delhi/NCR,Student,25k-50k,2.0,1-2 cups,1.5,1,0,1,1,1,Light & Fruity,1,1,0,0,0,3-6 months,2,Cold Brew,1,0,0,0,0,0,0,Cold Brew,1,Every 2-3 months,2,0,1,0,0,1,0,531.0,>75%,Excellent Value,0,0,0,0,0,0,1,Yes - Once/Twice,Prefer One-Time,Actively Ignore,1.0,Still Exploring,Very Health-Conscious,4.0,5.0,1,0,1,0,No
